aaa_bull,aaa_cow,cow,no,stier,color_cow,aandacht,dad_name,dad_code,dadsdad_name,dadsdad_code,mom_name,mom_nr,momsdad_name,momsdad_code,momsmom_name,momsmom_code,match,nummer,birth,color_bull,bull_name,bull_dad,bulls_moms_dad,code,accuracy,score_prod,score_kg_eiwit,score_kg_vet,score_eiwit,score_vet,score_laatrijpheid,score_persistentie,score_vruchtbaarheid,score_uier,score_klauw,score_melksnelheid,score_afkalfgemak,index_inet,index_inet_nvo,index_nvi,index_tip,ziekte_stofwisseling,ziekte_reproductie,ziekte_celgetal,ext_frame,ext_type,ext_uier,ext_beenwerk,ext_totaal exterieur,ext_hoogtemaat,ext_voorhand,ext_inhoud,ext_openheid,ext_conditie score,ext_kruisligging,ext_kruisbreedte,ext_beenstand achter,ext_beenstand zij,ext_klauwhoek,ext_voorbeenstand,ext_beengebruik,ext_vooruieraanhechting,ext_voorspeenplaatsing,ext_speenlengte,ext_uierdiepte,ext_achteruierhoogte,ext_ophangband,ext_achterspeenplaatsing,kik,kik_adv,kiv,score_aanhouding,score_bevruchting,is_inteelt
432,435,1445,1445,Delta Lunar,ZB,,WHITE DOT,NL 5626 7443 7,WILDER HOTSPOT P,DE 05396 75034,JANS 850,NL 6633 1098 0 (60),KIK Stonehenge,NL 7164 5497 5,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,435,1445,1445,Delta Lunar,ZB,,WHITE DOT,NL 5626 7443 7,WILDER HOTSPOT P,DE 05396 75034,JANS 850,NL 6633 1098 0 (60),KIK Stonehenge,NL 7164 5497 5,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000639677471,2014,ZB,T Brook No Claim,Cogent Twist,Skalsumer Jorryn,39802,96,40,17,39,0.18,0.42,100,99,103,98,106,101,100,153,89,114,162,99,103,99,104,101,99,105,103,97,99,102,102,97,102,105,103,96,105,101,106,99,96,108,98,99,97,93,,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,435,1463,1463,,ZB,,MOTIF,NL 7510 8999 0,MOUNTFIELD SSI DCY MOGUL,US3006972816,JANS 843,NL 7546 0870 5 (58),BIG WINNER,NL 4297 5958 3,JANS 2,NL 8974 0747 8 (78),0.87,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,USAM000072128125,2012,ZB,Edg Rubicon,Mountfield Ssi Dcy Mogul,Roylane Socra Robust,768096,99,982,46,99,0.12,0.58,106,105,99,102,99,99,105,414,208,248,260,100,100,105,104,104,108,105,109,104,103,105,109,96,93,105,105,99,104,101,104,109,109,100,107,107,100,105,,,TRUE,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,243,12,1124,De Pettershoeve Jetbead,ZB,,T BROOK NO CLAIM,NL 6396 7747 1,COGENT TWIST,UK160193703425,67,NL 7546 0933 5 (67),BIG WINNER,NL 4297 5958 3,AGAAT 40,NL 8974 0785 8 (79),0.82,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,USAM000072128125,2012,ZB,Edg Rubicon,Mountfield Ssi Dcy Mogul,Roylane Socra Robust,768096,99,982,46,99,0.12,0.58,106,105,99,102,99,99,105,414,208,248,260,100,100,105,104,104,108,105,109,104,103,105,109,96,93,105,105,99,104,101,104,109,109,100,107,107,100,105,,,TRUE,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000639677471,2014,ZB,T Brook No Claim,Cogent Twist,Skalsumer Jorryn,39802,96,40,17,39,0.18,0.42,100,99,103,98,106,101,100,153,89,114,162,99,103,99,104,101,99,105,103,97,99,102,102,97,102,105,103,96,105,101,106,99,96,108,98,99,97,93,,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,243,67,0933,De Pettershoeve Jetbead,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,AGAAT 40,NL 8974 0785 8 (79),GROENIBO EL PASSO,NL 7084 0016 2,AGAAT 31,NL 4987 0609 1 (17),0.82,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,USAM000072128125,2012,ZB,Edg Rubicon,Mountfield Ssi Dcy Mogul,Roylane Socra Robust,768096,99,982,46,99,0.12,0.58,106,105,99,102,99,99,105,414,208,248,260,100,100,105,104,104,108,105,109,104,103,105,109,96,93,105,105,99,104,101,104,109,109,100,107,107,100,105,,,TRUE,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000639677471,2014,ZB,T Brook No Claim,Cogent Twist,Skalsumer Jorryn,39802,96,40,17,39,0.18,0.42,100,99,103,98,106,101,100,153,89,114,162,99,103,99,104,101,99,105,103,97,99,102,102,97,102,105,103,96,105,101,106,99,96,108,98,99,97,93,,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,243,1478,1478,,ZB,,EXOTIC,NL 6188 0900 8,JACUZZI-RED,NL 5762 8954 8,FENNIGIEN 41,NL 6633 1104 6 (80),BIG WINNER,NL 4297 5958 3,FENNIGIEN 39,NL 6664 0988 7 (47),0.82,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,USAM000072128125,2012,ZB,Edg Rubicon,Mountfield Ssi Dcy Mogul,Roylane Socra Robust,768096,99,982,46,99,0.12,0.58,106,105,99,102,99,99,105,414,208,248,260,100,100,105,104,104,108,105,109,104,103,105,109,96,93,105,105,99,104,101,104,109,109,100,107,107,100,105,,,TRUE,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000639677471,2014,ZB,T Brook No Claim,Cogent Twist,Skalsumer Jorryn,39802,96,40,17,39,0.18,0.42,100,99,103,98,106,101,100,153,89,114,162,99,103,99,104,101,99,105,103,97,99,102,102,97,102,105,103,96,105,101,106,99,96,108,98,99,97,93,,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,345,47,0988,De Volmer Dropshot Rf,ZB,,Europol PP,NL 7342 4650 9,WEST PORT ARRON DOON MITEY P,CA8930027,FENNIGIEN 30,NL 4986 0600 1 (49),IJSSELVLIEDT HIDALGO,NL 3984 9514 5,FENNIGIEN 23,NL 3619 9639 4 (39),0.79,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000661726440,2016,ZB,Double W Rodeo,Delta Regard,Bouw Snowfever,941763,97,745,35,56,0.1,0.25,102,110,101,102,106,98,102,275,139,209,277,103,100,107,102,105,108,108,110,99,104,99,103,104,99,101,108,95,102,111,109,110,106,95,110,103,101,103,,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,USAM000072128125,2012,ZB,Edg Rubicon,Mountfield Ssi Dcy Mogul,Roylane Socra Robust,768096,99,982,46,99,0.12,0.58,106,105,99,102,99,99,105,414,208,248,260,100,100,105,104,104,108,105,109,104,103,105,109,96,93,105,105,99,104,101,104,109,109,100,107,107,100,105,,,TRUE,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000543201038,2010,ZB,Delta Enigma,Beekmanshoeve Bertil,O-Bee Manfred Justice-Et,940161,99,637,33,28,0.12,0.01,97,101,104,99,101,103,109,203,108,92,169,93,100,98,105,105,99,101,102,102,109,106,104,103,101,111,102,101,104,108,100,98,105,96,97,99,100,99,,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000639677471,2014,ZB,T Brook No Claim,Cogent Twist,Skalsumer Jorryn,39802,96,40,17,39,0.18,0.42,100,99,103,98,106,101,100,153,89,114,162,99,103,99,104,101,99,105,103,97,99,102,102,97,102,105,103,96,105,101,106,99,96,108,98,99,97,93,,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000437064008,2006,RB,J & G Malando,Topspeed Gogo,Kian,36663,99,214,21,33,0.16,0.28,104,98,96,101,105,92,92,157,90,44,172,96,98,101,105,104,97,99,100,100,103,102,102,103,108,99,98,97,100,105,100,93,97,102,95,100,103,97,,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000687591275,2020,ZB,Peeldijker High Five,KATERSHORST JOB,S-S-I MOGUL REFLECTOR,391007,71,162,,,0.38,0.66,108,106,105,107,108,100,105,306,,,,,,110,,,,105,109,,,,,,,,105,96,102,,,,,,,,,,TRUE,,,,,FALSE
432,345,64,1078,De Volmer Dropshot Rf,ZB,,MAIKSON,NL 6591 3244 0,HOEKLAND MAIK,NL 4420 3081 2,AGAAT 31,NL 4987 0609 1 (17),CREIJLAND SET UP,CREIJLAND SET UP,AGAAT 23,NL 4310 0329 0 (53),0.79,NLDM000741522694,2021,ZB,BEEZE RED HOT ALROY,GENESLAND BELLROY,MR SALVATORE,391044,69,1456,,,0.15,0.23,104,110,107,103,101,100,102,473,,,,,,107,,,,102,106,,,,,,,,103,99,103,,,,,,,,,,TRUE,,,,,FALSE
453,453,104,1205,Delta Lunar,ZB,,NUDAN,NL 7249 1558 1,DE-SU PENLEY 11839,US71813425,MARIJKE 28,NL 7546 0930 4 (26),HEUVEL BULYKIN,NL 8901 5228 5,MARIJKE 23,NL 5293 0668 1 (11),1,NLDM000656965812,2017,RB,Gansey'S Antartica,Batenburg G. Stellando,Kings-Ransom O Dakker,39910,90,374,29,36,0.18,0.23,98,109,105,103,102,100,103,198,112,164,196,99,103,106,98,100,101,106,103,101,101,95,97,102,97,101,105,98,102,102,106,100,105,107,101,102,103,103,TRUE,TRUE,,,,FALSE
453,435,15,1066,Delta Lunar,ZB,,BIG WINNER,NL 4297 5958 3,ART-ACRES WIN 395,NL 9701 1831 2,MARIJKE 28,NL 7546 0930 4 (26),HEUVEL BULYKIN,NL 8901 5228 5,MARIJKE 23,NL 5293 0668 1 (11),0.95,NLDM000656965812,2017,RB,Gansey'S Antartica,Batenburg G. Stellando,Kings-Ransom O Dakker,39910,90,374,29,36,0.18,0.23,98,109,105,103,102,100,103,198,112,164,196,99,103,106,98,100,101,106,103,101,101,95,97,102,97,101,105,98,102,102,106,100,105,107,101,102,103,103,TRUE,TRUE,,,,FALSE
453,435,40,1029,Delta Lunar,ZB,,MASTENBROEKER LEO,NL 8936 1259 7,COGENT TWIST,UK160193703425,BETJE 60,NL 5293 0675 1 (34),CREIJLAND SET UP,NL 3621 5155 2,BETJE 55,NL 4753 0533 2 (84),0.95,NLDM000656965812,2017,RB,Gansey'S Antartica,Batenburg G. Stellando,Kings-Ransom O Dakker,39910,90,374,29,36,0.18,0.23,98,109,105,103,102,100,103,198,112,164,196,99,103,106,98,100,101,106,103,101,101,95,97,102,97,101,105,98,102,102,106,100,105,107,101,102,103,103,TRUE,TRUE,,,,FALSE
453,435,63,1071,Delta Lunar,ZB,,HEUVEL SUAREZ,NL 5195 5089 8,O-BEE MANFRED JUSTICE-ET,NL 9701 3811 8,IDA 853,NL 6664 0945 2 (75),BIG WINNER,NL 4297 5958 3,IDA 852,NL 9442 0804 3 (90),0.95,NLDM000656965812,2017,RB,Gansey'S Antartica,Batenburg G. Stellando,Kings-Ransom O Dakker,39910,90,374,29,36,0.18,0.23,98,109,105,103,102,100,103,198,112,164,196,99,103,106,98,100,101,106,103,101,101,95,97,102,97,101,105,98,102,102,106,100,105,107,101,102,103,103,TRUE,TRUE,,,,FALSE
453,435,1423,1423,Delta Lunar,ZB,,SAUL HUDSON,NL 6325 9191 0,BARCLEY,DE 06665 19827,JANS 854,NL 6648 1199 6 (95),NUDAN,NL 7249 1558 1,JANS 844,NL 7546 0893 8 (85),0.95,NLDM000656965812,2017,RB,Gansey'S Antartica,Batenburg G. Stellando,Kings-Ransom O Dakker,39910,90,374,29,36,0.18,0.23,98,109,105,103,102,100,103,198,112,164,196,99,103,106,98,100,101,106,103,101,101,95,97,102,97,101,105,98,102,102,106,100,105,107,101,102,103,103,TRUE,TRUE,,,,FALSE
